side_length,board_size,matchup,round,action_index,actor,actor_policy,first_actor,p_controlled,e_controlled,neutral_fields,actor_controlled_before,opponent_controlled_before,actor_non_core_before,opponent_non_core_before,territory_threshold,actor_to_threshold_before,opponent_to_threshold_before,actor_behind_before,p_resources_before,e_resources_before,rank,candidate_action_type,candidate_target,candidate_field_type,candidate_category,raw_score,weight,total_score,reasons,chosen,chosen_ok,chosen_message,winner_after
5,61,utility_balancer_vs_rusher,63,1,player,utility_balancer,player,7,33,21,6,34,5,33,37,31,3,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",1,raid,"(0, 3)",,aggression,33.9000,1.2500,42.3750,target_type=Korn | level=2 | shield=0 | cost_korn=3 | opponent_non_core=33,True,True,"player raids (0, 3) for 3 Korn. contested=5, active_from_round=66.",
5,61,utility_balancer_vs_rusher,63,1,player,utility_balancer,player,7,33,21,6,34,5,33,37,31,3,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",2,raid,"(-4, 1)",,aggression,31.4000,1.2500,39.2500,target_type=Korn | level=2 | shield=0 | cost_korn=3 | opponent_non_core=33,False,,,
5,61,utility_balancer_vs_rusher,63,1,player,utility_balancer,player,7,33,21,6,34,5,33,37,31,3,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",3,raid,"(-2, 3)",,aggression,28.9000,1.2500,36.1250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=33,False,,,
5,61,utility_balancer_vs_rusher,63,1,player,utility_balancer,player,7,33,21,6,34,5,33,37,31,3,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",4,raid,"(-3, 4)",,aggression,27.1500,1.2500,33.9375,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=33,False,,,
5,61,utility_balancer_vs_rusher,63,1,player,utility_balancer,player,7,33,21,6,34,5,33,37,31,3,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",5,field_upgrade,"(-1, 4)",,development,16.9000,1.1500,19.4350,type=Stein | level=1 | stein_pressure=0.50 | cost_stein=4,False,,,
5,61,utility_balancer_vs_rusher,63,2,player,utility_balancer,player,7,33,21,7,33,6,32,37,30,4,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",1,field_upgrade,"(-1, 4)",,development,16.9000,1.1500,19.4350,type=Stein | level=1 | stein_pressure=0.50 | cost_stein=4,True,True,"player upgrades (-1, 4) to level 2 for 4 Stein.",
5,61,utility_balancer_vs_rusher,63,2,player,utility_balancer,player,7,33,21,7,33,6,32,37,30,4,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
5,61,utility_balancer_vs_rusher,63,3,player,utility_balancer,player,7,33,21,7,33,6,32,37,30,4,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 2}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 1}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,64,1,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 4}","{""Holz"": 6, ""Korn"": 2, ""Stein"": 2}",1,fortify,"(-1, 4)",,defense,33.8000,1.2500,42.2500,type=Stein | shield=1 | enemy_neighbors=2 | contested=1 | cost_korn=4,True,True,"player fortifies (-1, 4) for 4 Korn. raid_shield=2/3.",
5,61,utility_balancer_vs_rusher,64,1,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 4}","{""Holz"": 6, ""Korn"": 2, ""Stein"": 2}",2,raid,"(-4, 1)",,aggression,31.4000,1.2500,39.2500,target_type=Korn | level=2 | shield=0 | cost_korn=3 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,64,1,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 4}","{""Holz"": 6, ""Korn"": 2, ""Stein"": 2}",3,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
5,61,utility_balancer_vs_rusher,64,2,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 4}","{""Holz"": 6, ""Korn"": 2, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,64,3,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 4}","{""Holz"": 6, ""Korn"": 2, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,65,1,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 3}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,65,2,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 3}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,65,3,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 6, ""Stein"": 3}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,66,1,player,utility_balancer,enemy,5,35,21,4,36,3,35,37,33,1,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 3, ""Stein"": 0}",1,raid,"(-4, 1)",,aggression,31.4000,1.2500,39.2500,target_type=Korn | level=2 | shield=0 | cost_korn=3 | opponent_non_core=35,True,True,"player raids (-4, 1) for 3 Korn. contested=8, active_from_round=69.",
5,61,utility_balancer_vs_rusher,66,1,player,utility_balancer,enemy,5,35,21,4,36,3,35,37,33,1,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 3, ""Stein"": 0}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
5,61,utility_balancer_vs_rusher,66,2,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 3, ""Stein"": 0}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,66,3,player,utility_balancer,enemy,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 4, ""Stein"": 6}","{""Holz"": 6, ""Korn"": 3, ""Stein"": 0}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,67,1,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",1,fortify,"(-3, 0)",,defense,141.6500,1.2500,177.0625,type=Korn | shield=0 | enemy_neighbors=4 | contested=16 | cost_korn=2,True,True,"player fortifies (-3, 0) for 2 Korn. raid_shield=1/3.",
5,61,utility_balancer_vs_rusher,67,1,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",2,fortify,"(-1, 4)",,defense,50.8000,1.2500,63.5000,type=Stein | shield=1 | enemy_neighbors=3 | contested=2 | cost_korn=4,False,,,
5,61,utility_balancer_vs_rusher,67,1,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",3,raid,"(-2, 0)",,aggression,45.4000,1.2500,56.7500,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,67,1,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",4,raid,"(-1, 3)",,aggression,42.6500,1.2500,53.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,67,1,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",5,raid,"(-3, -1)",,aggression,30.6000,1.2500,38.2500,target_type=Korn | level=1 | shield=0 | cost_korn=2 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,67,2,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",1,fortify,"(-3, 0)",,defense,136.0500,1.2500,170.0625,type=Korn | shield=1 | enemy_neighbors=4 | contested=16 | cost_korn=4,True,True,"player fortifies (-3, 0) for 4 Korn. raid_shield=2/3.",
5,61,utility_balancer_vs_rusher,67,2,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",2,fortify,"(-1, 4)",,defense,50.8000,1.2500,63.5000,type=Stein | shield=1 | enemy_neighbors=3 | contested=2 | cost_korn=4,False,,,
5,61,utility_balancer_vs_rusher,67,2,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",3,raid,"(-2, 0)",,aggression,45.4000,1.2500,56.7500,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,67,2,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",4,raid,"(-1, 3)",,aggression,42.6500,1.2500,53.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,67,2,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",5,raid,"(-3, -1)",,aggression,30.6000,1.2500,38.2500,target_type=Korn | level=1 | shield=0 | cost_korn=2 | opponent_non_core=34,False,,,
5,61,utility_balancer_vs_rusher,67,3,player,utility_balancer,player,5,35,21,5,35,4,34,37,32,2,True,"{""Holz"": 0, ""Korn"": 1, ""Stein"": 8}","{""Holz"": 10, ""Korn"": 12, ""Stein"": 1}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,68,1,player,utility_balancer,enemy,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 8}","{""Holz"": 0, ""Korn"": 12, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,68,2,player,utility_balancer,enemy,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 8}","{""Holz"": 0, ""Korn"": 12, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,68,3,player,utility_balancer,enemy,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 2, ""Stein"": 8}","{""Holz"": 0, ""Korn"": 12, ""Stein"": 2}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_rusher,69,1,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",1,fortify,"(-4, 1)",,defense,77.6500,1.2500,97.0625,type=Korn | shield=0 | enemy_neighbors=2 | contested=8 | cost_korn=2,True,True,"player fortifies (-4, 1) for 2 Korn. raid_shield=1/3.",
5,61,utility_balancer_vs_rusher,69,1,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",2,fortify,"(-2, 4)",,defense,72.1500,1.2500,90.1875,type=Korn | shield=0 | enemy_neighbors=3 | contested=5 | cost_korn=2,False,,,
5,61,utility_balancer_vs_rusher,69,1,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",3,raid,"(-1, 3)",,aggression,42.6500,1.2500,53.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,1,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",4,raid,"(-3, 1)",,aggression,29.6500,1.2500,37.0625,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,1,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 5, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",5,raid,"(-2, 3)",,aggression,28.9000,1.2500,36.1250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,2,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",1,fortify,"(-2, 4)",,defense,72.1500,1.2500,90.1875,type=Korn | shield=0 | enemy_neighbors=3 | contested=5 | cost_korn=2,True,True,"player fortifies (-2, 4) for 2 Korn. raid_shield=1/3.",
5,61,utility_balancer_vs_rusher,69,2,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",2,fortify,"(-4, 1)",,defense,72.0500,1.2500,90.0625,type=Korn | shield=1 | enemy_neighbors=2 | contested=8 | cost_korn=4,False,,,
5,61,utility_balancer_vs_rusher,69,2,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",3,raid,"(-1, 3)",,aggression,42.6500,1.2500,53.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,2,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",4,raid,"(-3, 1)",,aggression,29.6500,1.2500,37.0625,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,2,player,utility_balancer,player,5,36,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 3, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",5,raid,"(-2, 3)",,aggression,28.9000,1.2500,36.1250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,3,player,utility_balancer,player,6,35,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",1,raid,"(-1, 3)",,aggression,42.6500,1.2500,53.3125,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,True,True,"player raids (-1, 3) for 3 Korn. contested=14, active_from_round=72.",
5,61,utility_balancer_vs_rusher,69,3,player,utility_balancer,player,6,35,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",2,raid,"(-3, 1)",,aggression,29.6500,1.2500,37.0625,target_type=Stein | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,3,player,utility_balancer,player,6,35,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",3,raid,"(-2, 3)",,aggression,28.9000,1.2500,36.1250,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,3,player,utility_balancer,player,6,35,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",4,raid,"(-3, -1)",,aggression,28.4000,1.2500,35.5000,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_rusher,69,3,player,utility_balancer,player,6,35,20,5,36,4,35,37,32,1,True,"{""Holz"": 0, ""Korn"": 0, ""Stein"": 8}","{""Holz"": 4, ""Korn"": 12, ""Stein"": 3}",5,raid,"(-3, 4)",,aggression,27.1500,1.2500,33.9375,target_type=Korn | level=1 | shield=0 | cost_korn=3 | opponent_non_core=35,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,player,utility_balancer,player,3,2,57,2,2,1,1,37,35,35,False,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",1,build,"(-4, 1)",Stein,expansion,31.8434,1.2500,39.8043,type=Stein | need=1.00 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,True,True,"player builds Stein at (-4, 1) for 2 Holz.",
5,61,utility_balancer_vs_utility_balancer,1,1,player,utility_balancer,player,3,2,57,2,2,1,1,37,35,35,False,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",2,build,"(-3, -1)",Stein,expansion,31.8434,1.2500,39.8043,type=Stein | need=1.00 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,player,utility_balancer,player,3,2,57,2,2,1,1,37,35,35,False,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",3,build,"(-2, 0)",Stein,expansion,29.3434,1.2500,36.6793,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,player,utility_balancer,player,3,2,57,2,2,1,1,37,35,35,False,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",4,build,"(-3, 1)",Stein,expansion,28.3434,1.2500,35.4293,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,player,utility_balancer,player,3,2,57,2,2,1,1,37,35,35,False,"{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",5,build,"(-2, -1)",Stein,expansion,28.3434,1.2500,35.4293,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,2,player,utility_balancer,player,3,2,56,3,2,2,1,37,34,35,False,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",1,fortify,"(-3, 0)",,defense,1.6080,1.0000,1.6080,type=Holz | shield=0 | enemy_neighbors=0 | contested=0 | cost_korn=2,True,True,"player fortifies (-3, 0) for 2 Korn. raid_shield=1/3.",
5,61,utility_balancer_vs_utility_balancer,1,2,player,utility_balancer,player,3,2,56,3,2,2,1,37,34,35,False,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
5,61,utility_balancer_vs_utility_balancer,1,3,player,utility_balancer,player,3,2,56,3,2,2,1,37,34,35,False,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 3, ""Korn"": 4, ""Stein"": 0}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,player waits.,
5,61,utility_balancer_vs_utility_balancer,1,1,enemy,utility_balancer,player,3,3,56,2,3,1,2,37,35,34,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}",1,build,"(3, 1)",Stein,expansion,31.9418,1.2500,39.9273,type=Stein | need=1.00 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,True,True,"enemy builds Stein at (3, 1) for 2 Holz.",
5,61,utility_balancer_vs_utility_balancer,1,1,enemy,utility_balancer,player,3,3,56,2,3,1,2,37,35,34,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}",2,build,"(4, -1)",Stein,expansion,31.9418,1.2500,39.9273,type=Stein | need=1.00 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,enemy,utility_balancer,player,3,3,56,2,3,1,2,37,35,34,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}",3,build,"(2, 0)",Stein,expansion,29.4418,1.2500,36.8023,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,enemy,utility_balancer,player,3,3,56,2,3,1,2,37,35,34,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}",4,build,"(2, 1)",Stein,expansion,28.4418,1.2500,35.5523,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,1,enemy,utility_balancer,player,3,3,56,2,3,1,2,37,35,34,True,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 4, ""Stein"": 0}",5,build,"(3, -1)",Stein,expansion,28.4418,1.2500,35.5523,type=Stein | need=1.00 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,1,2,enemy,utility_balancer,player,3,3,55,3,3,2,2,37,34,34,False,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}",1,fortify,"(3, 0)",,defense,1.6080,1.0000,1.6080,type=Holz | shield=0 | enemy_neighbors=0 | contested=0 | cost_korn=2,True,True,"enemy fortifies (3, 0) for 2 Korn. raid_shield=1/3.",
5,61,utility_balancer_vs_utility_balancer,1,2,enemy,utility_balancer,player,3,3,55,3,3,2,2,37,34,34,False,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}",2,wait,,,fallback,0.0500,1.0000,0.0500,fallback,False,,,
5,61,utility_balancer_vs_utility_balancer,1,3,enemy,utility_balancer,player,3,3,55,3,3,2,2,37,34,34,False,"{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}","{""Holz"": 1, ""Korn"": 2, ""Stein"": 0}",1,wait,,,fallback,0.0500,1.0000,0.0500,fallback,True,True,enemy waits.,
5,61,utility_balancer_vs_utility_balancer,2,1,enemy,utility_balancer,enemy,3,4,55,3,3,2,2,37,34,34,False,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 1}","{""Holz"": 0, ""Korn"": 3, ""Stein"": 1}",1,build,"(2, 1)",Stein,expansion,31.0402,1.2500,38.8002,type=Stein | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,True,True,"enemy builds Stein at (2, 1) for 2 Holz.",
5,61,utility_balancer_vs_utility_balancer,2,1,enemy,utility_balancer,enemy,3,4,55,3,3,2,2,37,34,34,False,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 1}","{""Holz"": 0, ""Korn"": 3, ""Stein"": 1}",2,build,"(4, -1)",Stein,expansion,30.0402,1.2500,37.5502,type=Stein | need=0.83 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,2,1,enemy,utility_balancer,enemy,3,4,55,3,3,2,2,37,34,34,False,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 1}","{""Holz"": 0, ""Korn"": 3, ""Stein"": 1}",3,build,"(2, 1)",Holz,expansion,29.0402,1.2500,36.3002,type=Holz | need=0.67 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,2,1,enemy,utility_balancer,enemy,3,4,55,3,3,2,2,37,34,34,False,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 1}","{""Holz"": 0, ""Korn"": 3, ""Stein"": 1}",4,build,"(4, -1)",Holz,expansion,28.0402,1.2500,35.0502,type=Holz | need=0.67 | own_neighbors=2 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,2,1,enemy,utility_balancer,enemy,3,4,55,3,3,2,2,37,34,34,False,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 1}","{""Holz"": 0, ""Korn"": 3, ""Stein"": 1}",5,build,"(2, 0)",Stein,expansion,27.5402,1.2500,34.4252,type=Stein | need=0.83 | own_neighbors=1 | enemy_neighbors=0 | cost_holz=2,False,,,
5,61,utility_balancer_vs_utility_balancer,2,2,enemy,utility_balancer,enemy,3,4,54,4,3,3,2,37,33,34,False,"{""Holz"": 2, ""Korn"": 3, ""Stein"": 1}","{""Holz"": 0, ""Korn"": 1, ""Stein"": 1}",1,fortify,"(3, 1)",,defense,1.6080,1.0000,1.6080,type=Stein | shield=0 | enemy_neighbors=0 | contested=0 | cost_korn=2,True,True,"enemy fortifies (3, 1) for 2 Korn. raid_shield=1/3.",
