side_length,matchup,round,actor,actor_policy,action_index,candidate_action_type,candidate_target,candidate_source,candidate_field_type,tunnel_score,normal_baseline,opportunity_cost,chosen,reasons
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-3, 2)",,0.2993,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-3, 2)","(-3, 3)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-3, 3)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2993,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-3, 1)","(-2, 0)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-2, 0)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, -1)","(-2, 0)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 0)","(-2, 0)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-3, 1)","(-2, 1)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-2, 1)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-2, 1)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 0)","(-2, 1)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 1)","(-2, 1)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-3, 2)","(-2, 2)",,0.3493,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-3, 3)","(-2, 2)",,0.3493,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-2, 2)",,0.3493,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 3)","(-2, 2)",,0.3493,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 1)","(-2, 2)",,0.4077,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 2)","(-2, 2)",,0.4077,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 2)","(-2, 3)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 2)","(-2, 3)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 3)","(-2, 3)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(0, -3)","(-1, -2)",,0.3577,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(0, -2)","(-1, -2)",,0.3577,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, -1)","(-1, -1)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-1, -1)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(0, -2)","(-1, -1)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(0, -1)","(-1, -1)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 0)","(-1, 0)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-2, 1)","(-1, 0)",,0.3243,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(-1, 1)","(-1, 0)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(0, -1)","(-1, 0)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_extend,"(0, 0)","(-1, 0)",,0.3827,0.0395,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0712|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1281|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_raid,"(-2, 3)",,,0.5061,0.0395,0.0,F,resource_fit:0.1000|enemy_tunnel_threat:0.0475|raid_value:0.2625|territory_pressure:0.0961|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,tunnel_raid,"(-1, -2)",,,0.5248,0.0395,0.0,T,resource_fit:0.1000|enemy_tunnel_threat:0.0475|raid_value:0.2812|territory_pressure:0.0961|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,1,wait,,,,0.0,0.0395,0.0395,F,opportunity_cost:-0.0395
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-3, 1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-3, 1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-3, 3)","(-3, 2)",,0.2933,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-3, 2)",,0.2933,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-3, 2)","(-3, 3)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-3, 3)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, -1)",,0.2933,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 0)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 0)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, -1)","(-2, 0)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 0)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-3, 1)","(-2, 1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-2, 1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-2, 1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 0)","(-2, 1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-2, 1)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-3, 2)","(-2, 2)",,0.3433,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-3, 3)","(-2, 2)",,0.3433,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-2, 2)",,0.3433,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 3)","(-2, 2)",,0.3433,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-2, 2)",,0.4017,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 2)","(-2, 2)",,0.4017,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0250|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 2)","(-2, 3)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 2)","(-2, 3)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 3)","(-2, 3)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(0, -3)","(-1, -2)",,0.3517,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(0, -2)","(-1, -2)",,0.3517,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0750|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, -1)","(-1, -1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-1, -1)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(0, -2)","(-1, -1)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(0, -1)","(-1, -1)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 0)","(-1, 0)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-2, 1)","(-1, 0)",,0.3183,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(-1, 1)","(-1, 0)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(0, -1)","(-1, 0)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_extend,"(0, 0)","(-1, 0)",,0.3767,0.0369,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0583|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1183|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,tunnel_raid,"(-2, 3)",,,0.4637,0.0369,0.0,T,resource_fit:0.0625|enemy_tunnel_threat:0.0500|raid_value:0.2625|territory_pressure:0.0887|opportunity_cost:-0.0000
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,2,wait,,,,0.0,0.0369,0.0369,F,opportunity_cost:-0.0369
4,utility_tunneler_vs_phase_player,22,player,utility_tunneler,3,tunnel_extend,"(-2, 0)","(-3, 1)",,0.3086,0.0347,0.0,F,resource_fit:0.1750|tunnel_access_gain:0.0000|enemy_tunnel_threat:0.0750|own_tunnel_pressure:-0.0500|collapse_risk:-0.0000|territory_pressure:0.1086|opportunity_cost:-0.0000
